airline_iata,date,load_factor
S7,2021-07,89.1
S7,2021-08,91.8
SK,2020-01,66.8745726075553
SK,2020-02,66.8464833801102
SK,2020-03,49.6245950283661
SK,2020-04,26.8186180931954
SK,2020-05,55.6930234787889
SK,2020-06,52.290643417068
SK,2020-07,50.9805922303242
SK,2020-08,47.9744226873055
SK,2020-09,37.6736156142305
SK,2020-10,38.3772115683425
SK,2020-11,25.2541408924343
SK,2021-11,61.0204081632653
SP,2020-02,68.7440280284531
SP,2020-03,57.5844824973481
SP,2020-04,8.29679595278246
SP,2020-05,10.6367406684557
SP,2020-06,45.1107011070111
SP,2020-07,47.9851283281362
SP,2020-08,67.6942046855734
SP,2020-09,55.7616392004512
SP,2020-10,45.7484620642515
SP,2020-11,41.7886353852777
SP,2020-12,35.6343879833813
SP,2021-01,33.6992725589656
SP,2021-02,36.0119654806233
SP,2021-03,52.377761416803
SP,2021-04,50.0669500662665
SP,2021-05,54.4433464112782
SP,2021-06,67.1272451166144
SP,2021-07,79.2747670840145
SP,2021-08,88.3936200856997
SP,2021-09,82.8753361756067
SP,2021-10,74.0960650333765
TR,2020-01,87.50747160789
TR,2020-02,79.399727148704
TR,2020-03,69.4709453599306
TR,2020-04,5.85197934595525
TR,2020-05,2.65878877400295
TR,2020-06,7.66073871409029
TR,2020-07,12.5695216907675
TR,2020-08,15.8196721311475
TR,2020-09,12.5396825396825
TR,2020-10,16.0520607375271
TR,2020-11,13.884007029877
TR,2020-12,9.26170944694364
TR,2021-01,7.74127832951362
TR,2021-02,6.03966346153846
TR,2021-03,11.8279569892473
TR,2021-04,8.38365071992568
TR,2021-05,9.343692496422
TR,2021-06,8.97390691114245
TR,2021-07,8.41031297394182
TR,2021-08,7.52115752115752
TR,2021-09,8.63210148924435
TR,2021-10,7.65568224533266
TR,2021-11,9.75918884664132
AA,2020-04,15.286752873108
AA,2020-05,45.1204593164891
AA,2020-06,63.4043735379372
AA,2020-07,54.9020995437021
AA,2020-08,54.6014246309499
AA,2020-09,64.9973519734958
AA,2020-10,69.1068858764887
AA,2020-11,61.4727081184276
AA,2020-12,60.1597177273779
AA,2021-01,53.0625641570636
SC,2020-01,78.0533189539946
SC,2020-02,48.7816155421416
SC,2020-03,62.5867543447628
SC,2020-04,69.1369541805189
SC,2020-05,70.1398739859339
SC,2020-06,75.5733757478795
SC,2020-07,78.7667318475167
SC,2020-08,79.1197647904121
SC,2020-09,81.5055739457172
SC,2020-10,77.9478515505574
SC,2020-11,78.6210030787983
SC,2020-12,75.7266805951013
AA,2021-02,53.7371829506255
AA,2021-03,65.0703754355001
AA,2021-04,70.2973481778856
AA,2021-05,75.427103246403
AA,2021-06,81.5828221301224
H2,2020-01,86.8537856922241
H2,2020-02,87.8086413259216
H2,2020-03,78.9903766481201
H2,2020-04,38.0726331052148
H2,2020-05,46.6360157633217
H2,2020-06,47.6743400908005
H2,2020-07,47.1986652313225
H2,2020-08,40.0114546461735
H2,2020-09,44.539261034329
H2,2020-10,48.0612584157593
H2,2020-11,60.0433382808268
H2,2020-12,61.2684414136778
H2,2021-01,56.0609451576374
H2,2021-02,60.8805178375829
H2,2021-03,65.726029031172
H2,2021-04,45.2783965960617
H2,2021-05,54.9606407076641
H2,2021-06,58.0465341722243
H2,2021-07,68.8936876479221
H2,2021-08,67.4316519963015
H2,2021-09,69.8543741833084
H2,2021-10,72.4026171397618
BC,2020-01,77.3119605425401
BC,2020-02,79.4354838709677
BC,2020-03,53.6094674556213
BC,2020-04,25.8426109070359
BC,2020-05,28.5339268390116
BC,2020-06,48.8733869844557
BC,2020-07,41.8128197338096
BC,2020-08,41.1713562427172
BC,2020-09,60.8367098480093
BC,2020-10,63.8049972301768
BC,2020-11,59.2447432494618
BC,2020-12,43.5236144080396
BC,2021-01,39.9157190220928
BC,2021-02,60.320233257343
BC,2021-03,53.7312667743152
BC,2021-04,42.7204796657479
BC,2021-05,42.6676798165073
BC,2021-06,49.7568752807961
BC,2021-07,50.9718974615764
BC,2021-08,48.66501678443
BC,2021-09,49.4805350917864
BC,2021-10,64.8901020962424
BC,2021-11,65.4036909102294
5N,2021-02,84.3
5N,2021-03,87.5
5N,2021-04,85.2
5N,2021-05,87.4
5N,2021-06,89.4
5N,2021-07,92.7
5N,2021-08,91.4
5N,2021-09,87.6
5N,2020-01,82.1
5N,2020-02,79.7
5N,2020-03,68.7
5N,2020-04,52.9
5N,2020-05,58.1
5N,2020-06,57.2
5N,2020-07,78.0
5N,2020-08,85.4
5N,2020-09,81.1
5N,2020-10,77.5
5N,2020-11,72.3
5N,2020-12,73.2
5N,2021-01,81.9
SY,2020-01,77.5741008035584
SY,2020-02,82.5816899375714
SY,2020-03,65.9763346816563
SY,2020-04,26.4033434073125
SY,2020-05,42.5573810797949
SY,2020-06,53.8523609181744
SY,2020-07,49.267945471252
SY,2020-08,50.9906199618865
SY,2020-09,61.0768314975665
SY,2020-10,65.5052387712686
SY,2020-11,54.9854425711128
SY,2020-12,52.2002188946172
SY,2021-01,52.0020885003291
SY,2021-02,58.4493621935676
SY,2021-03,67.6555941903732
SY,2021-04,67.6863273557821
SY,2021-05,64.5373233409536
SY,2021-06,72.3821782026378
LX,2020-01,80.3272302298403
LX,2020-02,77.6344086021505
LX,2020-03,59.6683133380381
LX,2020-04,32.9479768786127
LX,2020-05,48.8095238095238
LX,2020-06,42.1845574387947
LX,2020-07,53.527815468114
LX,2020-08,47.8150728309056
LX,2020-09,37.5179340028694
LX,2020-10,33.7331334332834
LX,2020-11,27.7726001863933
LX,2020-12,41.2052117263844
LX,2021-01,40.1960784313725
LX,2021-02,32.3671497584541
LX,2021-03,33.3333333333333
LX,2021-04,39.5565092989986
LX,2021-05,39.7251717676452
LX,2021-06,46.9540229885057
LX,2021-07,65.2806652806653
LX,2021-08,70.8092485549133
LX,2021-09,63.4920634920635
OR,2020-01,91.9851356699943
OR,2020-02,92.6845713709576
OR,2020-03,75.6172149803435
OR,2020-04,42.1199442119944
OR,2020-05,59.613830990467
UA,2020-01,81.1786822931891
UA,2020-02,76.5515238509367
UA,2020-03,51.7795896717959
UA,2020-04,16.4509069400729
UA,2020-05,32.8247371108341
UA,2020-06,47.2990146703045
UA,2020-07,43.6650876826479
UA,2020-08,44.4795399513484
UA,2020-09,48.3606195411135
UA,2020-10,53.9760201734165
UA,2020-11,52.6922986680849
UA,2020-12,53.8969541742328
UA,2021-01,50.9644600046726
UA,2021-02,51.0323284490143
UA,2021-03,61.6217495344207
UA,2021-04,67.467432737296
UA,2021-05,67.0780453649849
UA,2021-06,75.075759814072
Y4,2020-01,86.4475461503827
Y4,2020-02,85.0990099009901
Y4,2020-03,82.3180592991914
Y4,2020-04,87.3972602739726
Y4,2020-05,87.4493927125506
Y4,2020-06,73.0909090909091
Y4,2020-07,73.1795241528479
Y4,2020-08,72.5443786982248
Y4,2020-09,74.4365361803084
Y4,2020-10,82.1490467937608
Y4,2020-11,80.4804804804805
Y4,2020-12,78.4888888888889
Y4,2021-01,73.8948348068869
Y4,2021-02,74.0888005301524
Y4,2021-03,86.8757259001161
Y4,2021-04,82.3741007194245
Y4,2021-05,87.7828054298643
Y4,2021-06,89.1698272229246
Y4,2021-07,89.5164410058027
Y4,2021-08,84.8048503220917
Y4,2021-09,81.825624232501
Y4,2021-10,86.2660944206009
Y4,2021-11,88.5392385392385
W6,2020-01,91.2776412776413
W6,2020-02,94.196862818018
W6,2020-03,92.5445793625871
W6,2020-04,76.9366516319589
W6,2020-05,62.8953439933348
W6,2020-06,52.8055271204795
W6,2020-07,60.8667172102582
W6,2020-08,71.8455983814871
W6,2020-09,65.472034588217
W6,2020-10,67.8193263645375
W6,2020-11,72.789879526121
W6,2020-12,58.4685429878329
W6,2021-01,63.8633112758
W6,2021-02,70.2749296594005
W6,2021-03,63.97225275566
W6,2021-04,61.3816616373481
W6,2021-05,66.0867813909923
W6,2021-06,63.6085377075604
W6,2021-07,78.0460933884878
W6,2021-08,83.3024742757116
W6,2021-09,77.6463727200582
W6,2021-10,78.7314040834291
W6,2021-11,76.1942232799654
MF,2020-01,79.1542736951744
MF,2020-02,47.3070102305421
MF,2020-03,53.9712402517351
MF,2020-04,61.7847796945676
MF,2020-05,68.0530478522735
MF,2020-06,68.8980343025704
MF,2020-07,72.9810102698722
MF,2020-08,75.3212754425471
MF,2020-09,79.0980486888128
MF,2020-10,78.1596697131256
MF,2020-11,75.3230598789539
MF,2020-12,71.4118156456731
R3,2020-01,61.0
R3,2020-02,55.3
R3,2020-03,56.7
R3,2020-04,40.4
R3,2020-05,44.0
R3,2020-06,41.3
R3,2020-07,58.6
R3,2020-08,76.7
R3,2020-09,69.6
R3,2020-10,60.4
R3,2020-11,57.5
R3,2020-12,61.8
R3,2021-01,69.5
R3,2021-02,66.8
R3,2021-03,75.0
R3,2021-04,71.6
R3,2021-05,66.4
R3,2021-06,75.5
R3,2021-07,79.0
R3,2021-08,80.1
R3,2021-09,72.7
BX,2020-01,0.0
BX,2020-02,0.0
BX,2020-03,0.0
BX,2020-04,0.0
BX,2020-05,0.0
BX,2020-06,0.0
BX,2020-07,0.0
BX,2020-08,0.0
BX,2020-09,0.0
BX,2020-10,0.0
BX,2020-11,0.0
BX,2020-12,0.0
BX,2021-01,0.0
BX,2021-02,0.0
BX,2021-03,0.0
BX,2021-04,0.0
BX,2021-05,0.0
BX,2021-06,0.0
BX,2021-07,0.0
BX,2021-08,0.0
TY,2020-01,77.7659785505388
TY,2020-02,70.263057907135
TY,2020-03,62.9584646549072
TY,2020-04,14.9703030235069
TY,2020-05,52.9307499115502
TY,2020-06,68.879018879616
TY,2020-07,69.1972043250023
TY,2020-08,75.9410815983859
TY,2020-09,74.6952366359098
TY,2020-10,80.6089368830251
TY,2020-11,77.9720477439162
TY,2020-12,74.1812015344666
TY,2021-01,81.1337116941683
TY,2021-02,77.2016799804669
TY,2021-03,66.8589503355849
TY,2021-04,58.2474560709286
TY,2021-05,74.9360948082359
TY,2021-06,76.5128754009897
TY,2021-07,72.1522408586296
TY,2021-08,74.757141503336
TY,2021-09,68.5616389889031
TY,2021-10,64.3551536327202
TY,2021-11,78.7590484997065
TX,2020-01,86.0753529995436
TX,2020-02,88.1577823209445
TX,2020-03,79.7067329014066
TX,2020-04,0.765436298690254
TX,2020-05,2.99583601151385
TX,2020-06,64.1107997413236
TX,2020-07,75.2378254000962
TX,2020-08,80.2269890795632
TX,2020-09,63.7954341142914
TX,2020-10,60.4703345022883
TX,2020-11,44.3235693020573
TX,2020-12,72.8246383452248
TX,2021-01,79.2005427766761
TX,2021-02,49.3574056083744
TX,2021-03,41.3417379287038
TX,2021-04,46.0887855500155
TX,2021-05,53.771397018222
TX,2021-06,62.6810624637056
TX,2021-07,68.5674355180481
CA,2020-01,77.0026776610525
CA,2020-02,53.329750053908
CA,2020-03,54.3484405398767
CA,2020-04,63.515937984809
CA,2020-05,67.2596881236408
CA,2020-06,66.2182543515623
CA,2020-07,71.8813576327285
CA,2020-08,72.4385125415229
CA,2020-09,75.7212002383023
CA,2020-10,75.6326893478158
CA,2020-11,71.6714388043037
CA,2020-12,66.8579311936344
3E,2020-01,55.760726831951
3E,2020-02,61.8515609967827
3E,2020-03,36.3380598046443
3E,2020-04,7.42541979469566
3E,2020-05,16.0123507492588
3E,2020-06,28.2952735888876
3E,2020-07,34.5319151664359
3E,2020-08,32.2633620544983
3E,2020-09,35.4638361762956
3E,2020-10,37.0754673006106
3E,2020-11,33.8152860903775
3E,2020-12,29.4956450927631
3E,2021-01,26.1037521904958
3E,2021-02,29.9392543734956
3E,2021-03,34.9397353080195
3E,2021-04,37.7820148060747
3E,2021-05,43.3849087688557
3E,2021-06,52.4976238655874
HD,2020-01,64.1
HD,2020-02,59.9
HD,2020-03,28.7
HD,2020-04,12.0
HD,2020-05,13.3
HD,2020-06,31.2
HD,2020-07,27.0
HD,2020-08,27.3
HD,2020-09,49.5
HD,2020-10,63.0
HD,2020-11,49.9
S4,2020-01,70.5228498569545
S4,2020-02,74.3351800554017
S4,2020-03,67.3272387692913
S4,2020-04,25.3493013972056
S4,2020-07,31.346234535722
S4,2020-08,42.9609076883028
S4,2020-09,43.5267198698886
S4,2020-11,30.8212169526212
S4,2020-12,36.4366301941913
S4,2021-01,37.1718824512558
S4,2021-02,35.2095309121504
S4,2021-03,55.1199080649862
S4,2021-04,50.9806634694356
HD,2020-12,35.8
HD,2021-01,28.8
HD,2021-02,42.2
HD,2021-03,52.3
HD,2021-04,38.9
HD,2021-05,34.9
HD,2021-06,30.2
HD,2021-07,41.8
HD,2021-08,45.1
HD,2021-09,45.1
HD,2021-10,63.9
AF,2020-01,83.1914701699916
AF,2020-02,80.8647616246734
AF,2020-03,61.9963730820803
AF,2020-04,33.8815190300812
AF,2020-05,41.0604614552074
AF,2020-06,50.2663234478392
AF,2020-07,54.6635678544483
AF,2020-08,46.7128784087846
AF,2020-09,38.9471759497701
AF,2020-10,42.1778259669353
AF,2020-11,38.0043195404709
AF,2020-12,57.2511802350598
AF,2021-01,61.3290856094574
AF,2021-02,45.4099508467464
AF,2021-03,45.2285028987486
AF,2021-04,43.0386528893992
AF,2021-05,45.4
AF,2021-06,53.6
AF,2021-07,61.0
S4,2021-10,74.1314001966747
AS,2020-04,15.1100828033861
AS,2020-05,39.204502547469
AS,2020-06,52.5734284349144
AS,2020-07,53.7785276241727
AS,2020-08,44.2005145871723
AS,2020-09,44.9404551002352
AS,2020-10,47.6545948271938
AS,2020-11,44.3668059777874
AS,2020-12,43.2752402778935
AS,2021-01,42.4416489442467
CJ,2020-01,65.9504726567793
OZ,2020-01,82.8438676683863
OZ,2020-02,62.1410462414056
OZ,2020-03,41.3200420505222
OZ,2020-04,41.6353876465567
OZ,2020-05,37.8308910587291
OZ,2020-06,38.1757861341881
OZ,2020-07,34.8078020238591
OZ,2020-08,34.8636777510258
OZ,2020-09,29.2319001992588
OZ,2020-10,29.7161078506957
OZ,2020-11,30.3559681560935
OZ,2020-12,25.6703740433234
CJ,2020-02,70.7718921622776
CJ,2020-03,47.1071480174211
CJ,2020-04,2.16049382716049
CJ,2020-05,5.02923976608187
CJ,2020-06,9.03790087463557
CJ,2020-07,62.9403185999551
CJ,2020-08,59.058816012268
CJ,2020-09,64.3610981230379
CJ,2020-10,33.336758812044
CJ,2020-11,46.5677179962894
CJ,2020-12,53.1566640685893
CJ,2021-01,43.3771486349848
MD,2020-01,66.1242302642528
MD,2020-02,49.9985195712678
MD,2020-03,60.7548034684289
MD,2020-04,10.9433962264151
MD,2020-05,15.819209039548
MD,2020-06,60.5074821080026
MD,2020-07,54.4186046511628
MD,2020-08,67.2767658818303
MD,2020-09,35.7564990391936
MD,2020-10,50.9630165476083
MD,2020-11,87.4293785310735
MD,2020-12,42.4097016227534
CJ,2021-02,44.336569579288
CJ,2021-03,43.5245620061834
CJ,2021-04,50.0295333727112
CJ,2021-05,61.4720483488021
CJ,2021-06,61.4906615465177
CJ,2021-07,62.6951032158949
CJ,2021-08,66.3795543979843
CJ,2021-09,68.7993000777691
CJ,2021-10,68.608911216901
MK,2020-01,78.656513607112
MK,2020-02,74.8727462554712
MK,2020-03,59.7395052393707
MK,2020-10,42.3798145073104
MK,2020-11,42.269853557835
MK,2020-12,45.140284289648
9U,2020-01,77.2701128235381
9U,2020-02,75.2034753083338
9U,2020-03,71.1959427710355
9U,2020-04,60.4082340696195
9U,2020-05,71.9450530928704
9U,2020-06,62.2042527702905
9U,2020-07,51.6382420465727
9U,2020-08,62.3786440180014
9U,2020-09,64.2473564745613
9U,2020-10,64.205424520855
9U,2020-11,69.6859287327844
9U,2020-12,61.48659670491
9U,2021-01,72.2254125612041
9U,2021-02,74.7282538535024
9U,2021-03,74.4532419253609
9U,2021-04,68.1596607792728
9U,2021-05,77.6744578042477
9U,2021-06,76.1694778553144
9U,2021-07,73.6433849119238
BA,2020-01,80.9976899292925
BA,2020-02,78.2921271099621
BA,2020-03,60.0975764387412
BA,2020-04,23.8938477333649
BA,2020-05,28.9022619599114
BA,2020-06,24.3876926539193
BA,2020-07,36.3370354473754
BA,2020-08,46.6865187243717
BA,2020-09,42.508349687589
BA,2020-10,36.8125249411367
BA,2020-11,38.8415940523351
BA,2020-12,51.2686711596875
BA,2021-01,39.8557494688211
BA,2021-02,37.3087670113811
BA,2021-03,37.1297488240426
BA,2021-04,34.6467380548916
BA,2021-05,37.5245552894294
BA,2021-06,46.2881617933587
BA,2021-07,56.7224918771408
BA,2021-08,64.5640267265425
BA,2021-09,60.016486585828
BA,2021-10,62.0907565843287
SN,2020-01,72.3
SN,2020-02,71.5
SN,2020-03,54.2
SN,2020-04,38.0
SN,2020-05,0.0
SN,2020-06,65.1
SN,2020-07,68.2
SN,2020-08,67.6
SN,2020-09,61.6
SN,2020-10,54.8611111111111
OM,2020-09,63.2230720053039
OM,2020-10,45.6631548564006
OM,2020-11,7.11022840119166
OM,2020-12,8.38238670278709
SQ,2020-01,84.0594744121715
SQ,2020-02,67.4495722470764
SQ,2020-03,55.6481619288585
SQ,2020-04,9.30633347694959
SQ,2020-05,9.23076923076923
SQ,2020-06,12.4492979719189
SQ,2020-07,22.5003242121644
SQ,2020-08,18.9566704675028
SQ,2020-09,17.3530151807431
SQ,2020-10,15.5929451700981
SQ,2020-11,13.8969660393921
SQ,2020-12,14.0027673453252
SQ,2021-01,11.4856429463171
SQ,2021-02,9.79381443298969
SQ,2021-03,12.5766963880913
SQ,2021-04,14.383662419445
SQ,2021-05,14.9381768116709
SQ,2021-06,17.1638354482194
SQ,2021-07,17.5774404260646
SQ,2021-08,19.1591769697523
SQ,2021-09,20.2062094531974
SQ,2021-10,22.0860380679943
SQ,2021-11,32.4488338886245
WN,2020-01,76.6781948887952
WN,2020-02,79.0276758978203
WN,2020-03,46.6245548430181
WN,2020-04,7.83073441719868
WN,2020-05,29.9454572101696
WN,2020-06,49.5386192049193
WN,2020-07,42.6209769359371
WN,2020-08,42.2427369768783
WN,2020-09,51.4807766093289
WN,2020-10,54.6141548443185
WN,2020-11,47.8121536789574
WN,2020-12,59.6065757152845
WN,2021-01,53.4064143929838
WN,2021-02,63.8891606541988
WN,2021-03,72.6526652160972
WN,2021-04,78.9339025665908
WN,2021-05,83.4403068000013
WN,2021-06,85.4640469644176
SG,2020-01,89.6038550847814
SG,2020-02,89.0417059118659
SG,2020-03,82.2088381746486
SG,2020-04,0.0
SG,2020-05,56.8055080099467
SG,2020-06,70.8855652061188
SG,2020-07,74.5505519800134
SG,2020-08,77.8396716652579
SG,2020-09,75.0972797544903
SG,2020-10,74.0007958689605
SG,2020-11,78.9702133843404
SG,2020-12,78.5602655927979
SG,2021-01,77.2937791860588
SG,2021-02,78.4664162163664
SG,2021-03,76.6170194180238
SG,2021-04,71.0876221023264
SG,2021-05,62.2849617245463
SG,2021-06,70.4609763880138
SG,2021-07,74.0417642337579
SG,2021-08,77.71234451224
SG,2021-09,75.7257260558245
NK,2020-01,78.1685137874905
NK,2020-02,79.5919220385203
NK,2020-03,56.075632944042
NK,2020-04,17.9869705429059
NK,2020-05,64.7821186504586
NK,2020-06,78.1366899738307
NK,2020-07,63.9361224389833
NK,2020-08,69.2198925559944
NK,2020-09,74.1709886970418
NK,2020-10,75.693906190143
NK,2020-11,70.5167251691356
NK,2020-12,69.2473744930589
NK,2021-01,64.8704270907
NK,2021-02,68.9282438870888
NK,2021-03,80.2719051395514
NK,2021-04,83.9658276773229
NK,2021-05,83.537295979703
NK,2021-06,85.7936774914533
UL,2020-01,85.3055082126075
UL,2020-02,78.5772244979184
UL,2020-03,66.5770272056568
UL,2020-04,42.0146815777274
UL,2020-05,32.6636331342436
UL,2020-06,24.2527643174708
UL,2020-07,20.2985108893331
UL,2020-08,23.1746143278071
UL,2020-09,20.8701131457262
UL,2020-10,17.7615817900742
UL,2020-11,12.7558846909523
UL,2020-12,15.5671385186704
UL,2021-01,16.9408451366467
UL,2021-02,18.6508954991435
UL,2021-03,21.6342439932852
UL,2021-04,19.6301602547942
UL,2021-05,18.3403060907961
UL,2021-06,18.4716522324294
UL,2021-07,21.0995724137427
UL,2021-08,26.2637348699253
UL,2021-09,35.1743315522938
UL,2021-10,45.2950654735755
TJ,2020-01,61.8559915305438
TJ,2020-02,63.7163048459914
TJ,2020-03,56.3486770284654
TJ,2020-04,31.934789067142
TJ,2020-05,39.654016431825
TJ,2020-06,47.5544247992707
TJ,2020-07,56.2981974115602
TJ,2020-08,64.6789600884172
TJ,2020-09,56.3625304136253
TJ,2020-10,51.9422754141429
TJ,2020-11,61.6951872251588
TJ,2020-12,55.6647824696265
TJ,2021-01,56.6684561005622
TJ,2021-02,42.4856245341284
TJ,2021-03,38.9461460488641
TJ,2021-04,45.1095669875398
TJ,2021-05,53.127721273314
TJ,2021-06,59.316345737618
TK,2020-01,80.582136317716
TK,2020-02,77.9675802379886
TK,2020-03,64.7723121600288
TK,2020-04,54.2838437183904
TK,2020-05,71.7182181068291
TK,2020-06,68.0058921305101
TK,2020-07,65.3249907223686
TK,2020-08,67.6176882954782
TK,2020-09,68.9123150257119
TK,2020-10,66.4686687616179
TK,2020-11,62.2481597621633
TK,2020-12,64.0821326912119
TK,2021-01,60.116736245491
TK,2021-02,61.7009098659045
TK,2021-03,65.580133399125
TK,2021-04,58.7088106989261
TK,2021-05,58.3851076742926
TK,2021-06,68.238600752538
TK,2021-07,71.2627871814979
TK,2021-08,73.2438314757916
TK,2021-09,69.738084962475
TK,2021-10,69.9463516619912
TK,2021-11,70.1030457487076
SU,2021-10,74.732550974879
TN,2020-01,78.0344292412023
TN,2020-02,69.4590973944171
TN,2020-03,58.8695495333003
TN,2020-04,37.2680085141342
TN,2020-05,38.0591036539232
TN,2020-06,67.9489040499347
TN,2020-07,49.8161318920724
TN,2020-08,54.4063503101271
TN,2020-09,57.3677570180158
TN,2020-10,62.4091220772616
TN,2020-11,50.5463498467295
TN,2020-12,61.6022815659839
TN,2021-01,57.0728750017421
TN,2021-02,31.7876860210691
TN,2021-03,30.5734095855053
TN,2021-04,28.6121712871702
TN,2021-05,42.1568022805611
TN,2021-06,61.0961683434624
TN,2021-07,70.500065120019
TC,2020-01,69.364589222807
TC,2020-02,59.9146538857707
TC,2020-03,57.1766402307138
TC,2020-04,44.7550501033879
TC,2020-05,61.0606174415984
TC,2020-06,74.4430299172502
TC,2020-07,81.5800689681894
TC,2020-08,81.5800689681894
TC,2020-09,72.6195992123248
TC,2020-10,71.6062389187245
TC,2020-11,71.6641850876188
TC,2020-12,82.5688643209838
OY,2020-01,0.0
OY,2020-02,0.0
OY,2020-03,0.0
HZ,2020-01,59.6
HZ,2020-02,57.7
HZ,2020-03,44.4
HZ,2020-04,35.4
HZ,2020-05,35.6
HZ,2020-06,34.9
HZ,2020-07,54.2
HZ,2020-08,62.1
HZ,2020-09,58.2
HZ,2020-10,51.9
HZ,2020-11,47.4
HZ,2020-12,57.3
HZ,2021-01,56.1
HZ,2021-02,61.2
HZ,2021-03,63.7
HZ,2021-04,56.6
HZ,2021-05,58.1
HZ,2021-06,64.4
HZ,2021-07,70.7
HZ,2021-08,78.8
HZ,2021-09,67.1
OS,2020-01,72.2828913156526
OS,2020-02,71.4888487040386
OS,2020-03,54.2066027689031
OS,2020-04,37.5
OS,2020-05,0.0
OS,2020-06,64.5161290322581
OS,2020-07,57.9220779220779
OS,2020-08,57.6388888888889
OS,2020-09,49.718574108818
OS,2020-10,44.8421052631579
OS,2020-11,36.9175627240143
OS,2020-12,51.4285714285714
OS,2021-01,51.7241379310345
OS,2021-02,54.8387096774194
OS,2021-03,52.1604938271605
OS,2021-04,41.9753086419753
OS,2021-05,52.4096385542169
OS,2021-06,61.5384615384615
OS,2021-07,69.5858791581806
OS,2021-08,74.3589743589744
OS,2021-09,64.9469964664311
DY,2017-02,86.2968647226486
DY,2017-03,84.1288319751649
DY,2017-04,86.6318147871546
DY,2017-05,86.4506119634546
DY,2017-06,89.7456666126681
DY,2017-07,94.2618305468971
DY,2017-08,91.1352133044107
DY,2017-09,89.6783844427823
DY,2017-10,87.4084709260589
DY,2017-11,83.6605446485117
DY,2017-12,84.6177798536509
DY,2018-01,82.0413235979494
DY,2018-02,84.260162601626
DY,2018-03,86.7170626349892
DY,2018-04,83.0336103187399
DY,2018-05,86.455002284148
DY,2018-06,90.5037440435671
DY,2018-07,92.9854037593195
DY,2018-08,89.6326885459683
DY,2018-09,88.8182540583494
DY,2018-10,85.0144733912269
DY,2018-11,78.7578226473019
DY,2018-12,78.5730885428771
WY,2017-02,79.1915913472634
WY,2017-03,75.6328730257482
WY,2017-04,76.0108646720243
WY,2017-05,67.3208515981115
WY,2017-06,63.1557066309799
WY,2017-07,76.2515888119368
WY,2017-08,79.1497739577404
WY,2017-09,73.8643296315053
WY,2017-10,70.6200817933226
WY,2017-11,75.8164352011243
WY,2017-12,79.8130983383109
WY,2018-01,80.8013950455718
WY,2018-02,78.2343326189682
WY,2018-03,77.3433472747316
WY,2018-04,80.3042276780497
WY,2018-05,72.241745495385
WY,2018-06,71.8851382074516
WY,2018-07,81.9537328135998
WY,2018-08,83.1632226946786
WY,2018-09,76.3858164370113
WY,2018-10,77.9987013114811
WY,2018-11,79.579293352957
WY,2018-12,79.8075679021845
PC,2017-02,79.1715775981603
PC,2017-03,82.8982738730452
QF,2017-02,76.7682256167937
QF,2017-03,76.3390704184031
QF,2017-04,80.5330506846267
QF,2017-05,76.7199599446512
QF,2017-06,78.5575077685276
QF,2017-07,82.1583791544295
QF,2017-08,80.2254995862998
QF,2017-09,82.0968521068415
QF,2017-10,82.0896938101761
QF,2017-11,82.5493654138019
QF,2017-12,83.0898726279543
QF,2018-01,82.2445397509025
QF,2018-02,80.3349172583289
QF,2018-03,81.7632705526084
QF,2018-04,82.6569258708932
QF,2018-05,79.3022678883127
QF,2018-06,81.4036056800924
QF,2018-07,82.133147875885
QF,2018-08,80.811780179887
QF,2018-09,83.1022673133948
QF,2018-10,83.4057814273581
QF,2018-11,84.0998179607697
QF,2018-12,84.6783317363698
QR,2017-02,75.4062464763389
QR,2017-03,72.1592414757187
QR,2017-04,76.9542551772539
QR,2017-05,70.4636005674519
QR,2017-06,65.3046135553957
QR,2017-07,80.6415879553244
QR,2017-08,80.060699832672
QR,2017-09,70.6176894512166
QR,2017-10,66.2669110903146
QR,2017-11,63.6293041654499
QR,2017-12,69.9989766338945
QR,2018-01,73.3237764144663
QR,2018-02,70.6539580240656
QR,2018-03,72.4045450878934
QR,2018-04,69.3149858649301
QR,2018-05,58.5508542339197
QR,2018-06,65.0950885741946
QR,2018-07,77.6576591292754
QR,2018-08,76.990255859652
QR,2018-09,65.7138023205444
QR,2018-10,60.6062800158988
QR,2018-11,57.9362260497217
QR,2018-12,63.5299429903605
WZ,2017-02,73.6412754026184
WZ,2017-03,79.9901612504035
WZ,2017-04,80.4688371207102
WZ,2017-05,82.9231586056887
WZ,2017-06,79.4422893080394
WZ,2017-07,91.3607899267468
WZ,2017-08,88.9738174722911
WZ,2017-09,85.6
WZ,2017-10,76.450848848703
WZ,2017-11,75.4005092918023
WZ,2017-12,74.4521960497133
WZ,2018-01,80.7
WZ,2018-02,80.4754669020016
WZ,2018-03,81.8821994350233
WZ,2018-04,85.1114960444102
FV,2017-02,76.2469445624752
FV,2017-03,78.5759964821782
FV,2017-04,79.034486665149
FV,2017-05,78.2149198082283
FV,2017-06,86.181422528364
FV,2017-07,94.9251743665285
FV,2017-08,93.356199490688
7R,2017-02,58.564558250898
7R,2017-03,57.1903727776061
7R,2017-04,60.8919079187666
7R,2017-05,60.998886772787
7R,2017-06,67.6919332895946
7R,2017-07,75.3535916518561
7R,2017-08,74.4684749766672
7R,2017-09,68.3916372735104
7R,2017-10,65.5305499555767
7R,2017-11,63.9711813549091
